Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
EZHIP	0	0	0	0	1	0	0	0	0	1	1	1
EZR	1	0	0	0	0	0	0	0	0	1	1	1
F10	0	0	0	0	1	0	0	0	0	1	1	1
F11R	0	0	0	0	1	0	0	0	0	1	1	1
F12	0	0	0	0	1	0	0	0	0	1	1	1
F13A1	0	0	0	0	1	0	0	0	0	1	1	1
F13B	0	0	0	0	1	0	0	0	0	1	1	1
F2RL2	0	0	0	0	1	0	0	0	0	1	1	1
F7	0	0	0	0	0	0	0	0	1	1	1	1
F9	0	0	0	0	1	0	0	0	0	1	1	1
FABP1	0	0	0	0	1	0	0	0	0	1	1	1
FADS6	0	0	0	0	1	0	0	0	0	1	1	1
FAF1	0	0	1	0	0	0	0	0	0	1	1	1
FAM104A	0	0	0	0	1	0	0	0	0	1	1	1
FAM107B	0	0	0	0	1	0	0	0	0	1	1	1
FAM110C	0	0	0	0	1	0	0	0	0	1	1	1
FAM114A1	1	0	0	0	0	0	0	0	0	1	1	1
FAM120A	1	0	0	0	0	0	0	0	0	1	1	1
FAM120AOS	0	0	0	0	1	0	0	0	0	1	1	1
FAM122C	0	0	0	0	1	0	0	0	0	1	1	1
FAM126A	1	0	0	0	0	0	0	0	0	1	1	1
FAM136A	0	0	0	0	1	0	0	0	0	1	1	1
FAM13B	0	0	0	0	0	0	0	1	0	1	1	1
FAM13C	0	0	0	0	1	0	0	0	0	1	1	1
FAM151A	0	0	0	0	1	0	0	0	0	1	1	1
FAM153B	0	0	0	0	1	0	0	0	0	1	1	1
FAM155A	0	0	0	0	1	0	0	0	0	1	1	1
FAM160A2	0	0	0	0	1	0	0	0	0	1	1	1
FAM160B1	0	0	0	0	1	0	0	0	0	1	1	1
FAM160B2	0	0	0	0	1	0	0	0	0	1	1	1
FAM162A	0	0	0	0	1	0	0	0	0	1	1	1
FAM162B	0	0	0	0	1	0	0	0	0	1	1	1
FAM166A	0	0	0	0	1	0	0	0	0	1	1	1
FAM166B	0	0	0	0	1	0	0	0	0	1	1	1
FAM171A1	0	0	0	0	1	0	0	0	0	1	1	1
FAM172A	0	0	0	0	1	0	0	0	0	1	1	1
FAM184A	0	0	0	0	1	0	0	0	0	1	1	1
FAM209A	0	0	0	0	0	1	0	0	0	1	1	1
FAM210A	0	0	0	0	1	0	0	0	0	1	1	1
FAM219A	0	0	0	0	1	0	0	0	0	1	1	1
FAM221A	0	0	0	0	1	0	0	0	0	1	1	1
FAM221B	0	0	0	0	1	0	0	0	0	1	1	1
FAM222A	0	0	0	0	1	0	0	0	0	1	1	1
FAM222B	0	1	0	0	0	0	0	0	0	1	1	1
FAM227B	0	0	0	0	1	0	0	0	0	1	1	1
FAM3A	0	0	0	0	1	0	0	0	0	1	1	1
FAM3D	0	1	0	0	0	0	0	0	0	1	1	1
FAM50B	0	0	0	0	1	0	0	0	0	1	1	1
FAM53B	0	0	0	0	1	0	0	0	0	1	1	1
FAM71E1	0	0	0	0	1	0	0	0	0	1	1	1
FAM71F2	0	0	0	0	1	0	0	0	0	1	1	1
FAM78B	0	0	0	0	1	0	0	0	0	1	1	1
FAM83D	0	0	0	0	0	1	0	0	0	1	1	1
FAM83F	1	0	0	0	0	0	0	0	0	1	1	1
FAM86B1	0	0	0	0	1	0	0	0	0	1	1	1
FAM8A1	0	0	0	0	1	0	0	0	0	1	1	1
FAM90A1	0	0	0	0	1	0	0	0	0	1	1	1
FAM9A	0	0	0	0	1	0	0	0	0	1	1	1
FAN1	0	0	0	0	1	0	0	0	0	1	1	1
FANCF	0	0	0	0	1	0	0	0	0	1	1	1
FAR2	1	0	0	0	0	0	0	0	0	1	1	1
FARSA	0	0	0	0	1	0	0	0	0	1	1	1
FAS	0	0	0	0	1	0	0	0	0	1	1	1
FASTK	1	0	0	0	0	0	0	0	0	1	1	1
FASTKD3	0	0	0	0	1	0	0	0	0	1	1	1
FASTKD5	0	0	0	0	1	0	0	0	0	1	1	1
FBL	0	0	0	0	0	1	0	0	0	1	1	1
FBLN7	0	0	0	0	1	0	0	0	0	1	1	1
FBP1	0	0	0	0	1	0	0	0	0	1	1	1
FBXL16	0	0	0	0	1	0	0	0	0	1	1	1
FBXL18	0	0	0	0	1	0	0	0	0	1	1	1
FBXL19	0	0	0	0	1	0	0	0	0	1	1	1
FBXL20	0	0	0	0	1	0	0	0	0	1	1	1
FBXL3	0	0	0	0	1	0	0	0	0	1	1	1
FBXL4	0	0	1	0	0	0	0	0	0	1	1	1
FBXO2	0	0	0	0	1	0	0	0	0	1	1	1
FBXO27	0	0	0	0	1	0	0	0	0	1	1	1
FBXO28	1	0	0	0	0	0	0	0	0	1	1	1
FBXO3	0	0	0	0	1	0	0	0	0	1	1	1
FBXO39	0	0	0	0	1	0	0	0	0	1	1	1
FBXO40	0	0	0	0	1	0	0	0	0	1	1	1
FBXO41	0	0	0	0	1	0	0	0	0	1	1	1
FBXO44	0	0	0	0	1	0	0	0	0	1	1	1
FBXO48	1	0	0	0	0	0	0	0	0	1	1	1
FBXO7	0	0	0	0	1	0	0	0	0	1	1	1
FBXW10	0	0	0	0	1	0	0	0	0	1	1	1
FBXW11	0	0	0	0	1	0	0	0	0	1	1	1
FBXW8	0	0	0	0	1	0	0	0	0	1	1	1
FCGR2C	0	0	0	0	0	1	0	0	0	1	1	1
FCGR3B	0	0	0	0	0	0	0	1	0	1	1	1
FCGRT	0	0	0	0	1	0	0	0	0	1	1	1
FCN1	0	0	0	0	1	0	0	0	0	1	1	1
FCN3	1	0	0	0	0	0	0	0	0	1	1	1
FDFT1	0	0	0	0	1	0	0	0	0	1	1	1
FECH	0	0	0	0	1	0	0	0	0	1	1	1
FEM1B	0	0	0	0	1	0	0	0	0	1	1	1
FER	0	0	0	0	1	0	0	0	0	1	1	1
FERMT2	0	0	0	0	1	0	0	0	0	1	1	1
FERMT3	1	0	0	0	0	0	0	0	0	1	1	1
FEZ1	0	0	0	0	1	0	0	0	0	1	1	1
FGD1	0	0	0	0	1	0	0	0	0	1	1	1
FGD2	0	0	0	0	1	0	0	0	0	1	1	1
FGD5	0	0	0	0	1	0	0	0	0	1	1	1
FGF10	0	0	0	0	1	0	0	0	0	1	1	1
FGF14	0	0	0	0	1	0	0	0	0	1	1	1
FGF2	1	0	0	0	0	0	0	0	0	1	1	1
FGF3	0	0	0	0	1	0	0	0	0	1	1	1
FGF6	0	0	0	0	1	0	0	0	0	1	1	1
FGF9	0	0	0	0	0	1	0	0	0	1	1	1
FGFBP1	0	0	0	0	1	0	0	0	0	1	1	1
FGFBP3	0	0	0	0	1	0	0	0	0	1	1	1
FGFR2	0	0	0	0	1	0	0	0	0	1	1	1
FGFR3	0	0	0	0	0	1	0	0	0	1	1	1
FGG	0	0	0	0	0	1	0	0	0	1	1	1
FGL2	0	0	0	0	1	0	0	0	0	1	1	1
FHL2	0	0	0	0	1	0	0	0	0	1	1	1
FHL5	0	0	0	0	1	0	0	0	0	1	1	1
FIGNL1	0	0	0	0	1	0	0	0	0	1	1	1
FILIP1	0	0	0	0	1	0	0	0	0	1	1	1
FIS1	0	0	0	0	1	0	0	0	0	1	1	1
FKBP11	0	0	0	0	0	1	0	0	0	1	1	1
FKBP6	0	0	0	0	1	0	0	0	0	1	1	1
FKTN	1	0	0	0	0	0	0	0	0	1	1	1
FLAD1	0	0	0	0	0	1	0	0	0	1	1	1
FLI1	0	0	0	0	1	0	0	0	0	1	1	1
FLII	0	0	0	0	1	0	0	0	0	1	1	1
FLNA	0	0	0	0	1	0	0	0	0	1	1	1
FLVCR2	0	0	0	0	1	0	0	0	0	1	1	1
FLYWCH1	0	0	0	0	1	0	0	0	0	1	1	1
FMN1	1	0	0	0	0	0	0	0	0	1	1	1
FMNL1	0	0	0	0	1	0	0	0	0	1	1	1
FMNL2	0	0	0	0	1	0	0	0	0	1	1	1
FMO2	0	0	0	0	1	0	0	0	0	1	1	1
FMR1	0	0	0	0	1	0	0	0	0	1	1	1
FN3K	0	1	0	0	0	0	0	0	0	1	1	1
FNBP1L	0	0	0	0	1	0	0	0	0	1	1	1
FNBP4	0	0	0	0	1	0	0	0	0	1	1	1
FNDC3A	0	0	0	0	1	0	0	0	0	1	1	1
FNDC3B	0	0	0	0	1	0	0	0	0	1	1	1
FNDC7	0	0	0	0	1	0	0	0	0	1	1	1
FO393400.1	0	0	0	0	1	0	0	0	0	1	1	1
FOLH1	0	0	0	0	1	0	0	0	0	1	1	1
FOSB	0	0	0	0	1	0	0	0	0	1	1	1
FOXA2	1	0	0	0	0	0	0	0	0	1	1	1
FOXB1	0	0	0	0	1	0	0	0	0	1	1	1
FOXD4L1	0	0	0	0	1	0	0	0	0	1	1	1
FOXD4L4	0	0	0	0	1	0	0	0	0	1	1	1
FOXI1	0	0	0	0	1	0	0	0	0	1	1	1
FOXK2	0	0	0	0	1	0	0	0	0	1	1	1
FOXM1	0	0	0	0	1	0	0	0	0	1	1	1
FOXN1	0	0	0	0	1	0	0	0	0	1	1	1
FOXO1	0	0	0	0	1	0	0	0	0	1	1	1
FOXP2	0	0	0	0	1	0	0	0	0	1	1	1
FOXP4	0	0	0	0	1	0	0	0	0	1	1	1
FOXR2	0	0	0	0	1	0	0	0	0	1	1	1
FPGS	0	0	0	0	1	0	0	0	0	1	1	1
FPGT	0	0	0	0	1	0	0	0	0	1	1	1
FPR1	0	0	0	0	1	0	0	0	0	1	1	1
FRG1	0	0	0	0	1	0	0	0	0	1	1	1
FRG2C	0	0	0	0	1	0	0	0	0	1	1	1
FRK	0	0	0	0	1	0	0	0	0	1	1	1
FRMD3	0	0	0	0	1	0	0	0	0	1	1	1
FRMD5	1	0	0	0	0	0	0	0	0	1	1	1
FRMPD2	0	0	0	0	1	0	0	0	0	1	1	1
FRRS1L	0	0	0	0	1	0	0	0	0	1	1	1
FRZB	0	0	0	0	1	0	0	0	0	1	1	1
FSD2	0	0	0	0	1	0	0	0	0	1	1	1
FSIP2	0	0	0	0	1	0	0	0	0	1	1	1
FSTL1	0	0	0	0	1	0	0	0	0	1	1	1
FTCD	0	0	0	0	1	0	0	0	0	1	1	1
FTL	0	0	0	0	1	0	0	0	0	1	1	1
FTO	0	0	0	0	1	0	0	0	0	1	1	1
FUBP3	0	0	0	0	1	0	0	0	0	1	1	1
FUT11	0	0	0	0	1	0	0	0	0	1	1	1
FXYD1	0	0	0	0	1	0	0	0	0	1	1	1
FXYD5	0	0	0	0	1	0	0	0	0	1	1	1
FYN	0	0	0	0	1	0	0	0	0	1	1	1
FZD1	0	0	0	0	1	0	0	0	0	1	1	1
FZD2	0	0	0	0	1	0	0	0	0	1	1	1
FZD3	0	0	0	0	1	0	0	0	0	1	1	1
FZD5	0	0	0	0	1	0	0	0	0	1	1	1
FZD7	0	0	0	0	1	0	0	0	0	1	1	1
FZR1	0	0	0	0	1	0	0	0	0	1	1	1
GAA	0	0	0	0	1	0	0	0	0	1	1	1
GAB1	0	0	0	0	1	0	0	0	0	1	1	1
GAB2	0	0	0	0	1	0	0	0	0	1	1	1
GAB3	0	0	0	0	1	0	0	0	0	1	1	1
GAB4	0	0	0	0	1	0	0	0	0	1	1	1
GABPA	0	0	0	0	1	0	0	0	0	1	1	1
GABRA2	0	0	0	0	1	0	0	0	0	1	1	1
GABRA4	0	0	0	0	1	0	0	0	0	1	1	1
GABRA5	0	0	0	0	1	0	0	0	0	1	1	1
GABRB3	0	0	0	0	1	0	0	0	0	1	1	1
GABRG3	0	0	0	0	0	1	0	0	0	1	1	1
GADL1	0	0	0	0	1	0	0	0	0	1	1	1
GAGE12J	0	0	0	0	1	0	0	0	0	1	1	1
GAL3ST4	1	0	0	0	0	0	0	0	0	1	1	1
GALE	0	0	0	0	1	0	0	0	0	1	1	1
GALK1	1	0	0	0	0	0	0	0	0	1	1	1
GALK2	0	0	0	0	1	0	0	0	0	1	1	1
GALNT1	0	0	0	0	1	0	0	0	0	1	1	1
GALNT10	0	0	0	0	1	0	0	0	0	1	1	1
GALNT14	1	0	0	0	0	0	0	0	0	1	1	1
GALNT15	0	0	0	0	0	1	0	0	0	1	1	1
GALNT6	0	0	0	0	1	0	0	0	0	1	1	1
GALNT8	0	0	0	0	1	0	0	0	0	1	1	1
GALR1	0	0	0	0	1	0	0	0	0	1	1	1
GAN	0	0	0	0	1	0	0	0	0	1	1	1
GANAB	0	0	0	0	1	0	0	0	0	1	1	1
GAPVD1	1	0	0	0	0	0	0	0	0	1	1	1
GAR1	0	0	0	0	0	1	0	0	0	1	1	1
GAS2L1	0	0	0	0	1	0	0	0	0	1	1	1
GAS2L3	0	0	0	0	1	0	0	0	0	1	1	1
GAS6	0	0	0	0	1	0	0	0	0	1	1	1
GAS7	0	0	0	0	1	0	0	0	0	1	1	1
GAS8	1	0	0	0	0	0	0	0	0	1	1	1
GATA3	0	0	0	0	1	0	0	0	0	1	1	1
GATA5	0	0	0	0	1	0	0	0	0	1	1	1
GATAD2B	0	0	0	0	1	0	0	0	0	1	1	1
GATB	0	0	0	0	1	0	0	0	0	1	1	1
GATM	0	0	0	0	1	0	0	0	0	1	1	1
GBP2	0	0	0	0	1	0	0	0	0	1	1	1
GBP6	0	0	0	0	1	0	0	0	0	1	1	1
GBP7	1	0	0	0	0	0	0	0	0	1	1	1
GC	0	0	0	0	1	0	0	0	0	1	1	1
GCA	0	0	0	0	1	0	0	0	0	1	1	1
GCM1	0	0	0	0	1	0	0	0	0	1	1	1
GCNA	0	0	0	0	1	0	0	0	0	1	1	1
GDA	0	0	0	0	1	0	0	0	0	1	1	1
GDAP1L1	0	0	0	0	1	0	0	0	0	1	1	1
GDF11	0	0	0	0	0	1	0	0	0	1	1	1
GDF5	1	0	0	0	0	0	0	0	0	1	1	1
GDF9	0	0	0	0	1	0	0	0	0	1	1	1
GDI2	0	0	0	0	1	0	0	0	0	1	1	1
GDPD1	0	0	0	0	1	0	0	0	0	1	1	1
GEMIN4	0	0	0	0	1	0	0	0	0	1	1	1
GEMIN5	0	0	0	0	1	0	0	0	0	1	1	1
GEMIN7	0	0	0	0	1	0	0	0	0	1	1	1
GET4	0	0	0	0	1	0	0	0	0	1	1	1
GFI1B	0	0	0	0	1	0	0	0	0	1	1	1
GFOD1	0	0	0	0	1	0	0	0	0	1	1	1
GFPT2	0	0	0	0	1	0	0	0	0	1	1	1
GFRA3	0	0	0	0	1	0	0	0	0	1	1	1
GGA2	1	0	0	0	0	0	0	0	0	1	1	1
GGA3	0	0	0	0	1	0	0	0	0	1	1	1
GGCX	0	0	0	0	1	0	0	0	0	1	1	1
GGPS1	0	0	0	0	1	0	0	0	0	1	1	1
GGT1	0	0	0	0	1	0	0	0	0	1	1	1
GGTLC1	0	0	0	0	1	0	0	0	0	1	1	1
GHITM	0	0	0	0	0	0	0	1	0	1	1	1
GHR	0	0	0	0	1	0	0	0	0	1	1	1
GIMAP2	0	0	0	0	1	0	0	0	0	1	1	1
GIMAP4	0	0	0	0	1	0	0	0	0	1	1	1
GIMAP6	0	0	0	0	1	0	0	0	0	1	1	1
GIMAP7	1	0	0	0	0	0	0	0	0	1	1	1
GINM1	1	0	0	0	0	0	0	0	0	1	1	1
GINS3	0	0	0	0	1	0	0	0	0	1	1	1
GIPC3	0	0	0	0	0	1	0	0	0	1	1	1
GIPR	0	0	0	0	1	0	0	0	0	1	1	1
GJA10	0	0	0	0	1	0	0	0	0	1	1	1
GJA5	0	0	0	0	1	0	0	0	0	1	1	1
GJA9	0	0	0	0	1	0	0	0	0	1	1	1
GJB1	0	0	0	0	1	0	0	0	0	1	1	1
GJB3	0	0	0	0	0	1	0	0	0	1	1	1
GJC1	0	0	0	0	1	0	0	0	0	1	1	1
GK	0	0	0	0	1	0	0	0	0	1	1	1
GKN2	0	0	0	0	1	0	0	0	0	1	1	1
GLB1L	0	0	0	0	1	0	0	0	0	1	1	1
GLB1L3	0	0	0	0	1	0	0	0	0	1	1	1
GLCE	0	0	0	0	1	0	0	0	0	1	1	1
GLIPR1L1	0	0	0	0	1	0	0	0	0	1	1	1
GLMN	0	0	0	0	0	1	0	0	0	1	1	1
GLO1	0	0	0	0	1	0	0	0	0	1	1	1
GLOD5	0	0	0	0	1	0	0	0	0	1	1	1
GLP1R	0	0	0	0	1	0	0	0	0	1	1	1
GLRA1	0	0	0	0	1	0	0	0	0	1	1	1
GLS	0	0	0	0	1	0	0	0	0	1	1	1
GLT8D2	0	0	0	0	1	0	0	0	0	1	1	1
GLUD2	0	0	0	0	1	0	0	0	0	1	1	1
GLYCTK	0	0	0	0	1	0	0	0	0	1	1	1
GMDS	0	0	0	0	1	0	0	0	0	1	1	1
GMFB	0	0	0	0	1	0	0	0	0	1	1	1
GMPPB	0	0	0	0	1	0	0	0	0	1	1	1
GNAI1	0	0	0	0	0	1	0	0	0	1	1	1
GNAI2	0	0	0	0	1	0	0	0	0	1	1	1
GNAO1	0	0	0	0	1	0	0	0	0	1	1	1
GNAS	0	1	0	0	0	0	0	0	0	1	1	1
GNAT1	0	0	0	0	1	0	0	0	0	1	1	1
GNAT2	0	0	0	0	1	0	0	0	0	1	1	1
GNB1L	0	0	0	0	1	0	0	0	0	1	1	1
GNB3	0	0	0	0	1	0	0	0	0	1	1	1
GNB5	0	0	0	0	1	0	0	0	0	1	1	1
GNG11	0	0	0	0	1	0	0	0	0	1	1	1
GNG3	0	0	0	0	0	1	0	0	0	1	1	1
GNL3L	0	0	0	0	1	0	0	0	0	1	1	1
GNS	0	0	0	0	1	0	0	0	0	1	1	1
GOLGA2	1	0	0	0	0	0	0	0	0	1	1	1
GOLGA6A	0	0	0	0	1	0	0	0	0	1	1	1
GOLPH3	0	0	0	0	1	0	0	0	0	1	1	1
GOSR1	0	0	0	0	1	0	0	0	0	1	1	1
GPAA1	0	0	0	0	1	0	0	0	0	1	1	1
GPALPP1	0	0	0	0	1	0	0	0	0	1	1	1
GPANK1	0	0	0	0	1	0	0	0	0	1	1	1
GPATCH1	1	0	0	0	0	0	0	0	0	1	1	1
GPATCH11	0	0	0	0	0	1	0	0	0	1	1	1
GPATCH2	0	0	0	0	1	0	0	0	0	1	1	1
GPATCH4	0	0	0	0	1	0	0	0	0	1	1	1
GPBP1	0	0	0	0	1	0	0	0	0	1	1	1
GPC3	0	0	0	0	1	0	0	0	0	1	1	1
GPC4	0	0	0	0	1	0	0	0	0	1	1	1
GPC6	0	0	0	0	1	0	0	0	0	1	1	1
GPD2	0	0	0	0	1	0	0	0	0	1	1	1
GPLD1	0	0	0	0	1	0	0	0	0	1	1	1
GPM6B	0	0	0	0	1	0	0	0	0	1	1	1
GPN2	0	0	0	0	1	0	0	0	0	1	1	1
GPR107	0	0	0	0	0	0	0	1	0	1	1	1
GPR119	0	0	0	0	1	0	0	0	0	1	1	1
GPR137	0	0	0	0	1	0	0	0	0	1	1	1
GPR141	1	0	0	0	0	0	0	0	0	1	1	1
GPR142	0	0	0	0	1	0	0	0	0	1	1	1
GPR149	0	0	0	0	1	0	0	0	0	1	1	1
GPR150	0	0	0	0	1	0	0	0	0	1	1	1
GPR156	0	0	0	0	1	0	0	0	0	1	1	1
GPR162	0	0	0	0	1	0	0	0	0	1	1	1
GPR17	0	0	0	0	1	0	0	0	0	1	1	1
GPR182	0	1	0	0	0	0	0	0	0	1	1	1
GPR183	0	0	0	0	1	0	0	0	0	1	1	1
GPR26	0	0	0	0	1	0	0	0	0	1	1	1
GPR35	0	0	0	0	1	0	0	0	0	1	1	1
GPR37L1	0	0	0	0	1	0	0	0	0	1	1	1
GPR4	0	0	0	0	1	0	0	0	0	1	1	1
GPR61	0	0	0	0	1	0	0	0	0	1	1	1
GPR62	0	0	0	0	1	0	0	0	0	1	1	1
GPR63	0	0	0	0	1	0	0	0	0	1	1	1
GPR84	0	0	0	0	1	0	0	0	0	1	1	1
GPR85	0	0	0	0	1	0	0	0	0	1	1	1
GPRASP2	0	0	0	0	0	1	0	0	0	1	1	1
GPRC5A	0	0	0	0	1	0	0	0	0	1	1	1
GPRC5D	0	0	0	0	1	0	0	0	0	1	1	1
GPRIN1	0	0	0	0	1	0	0	0	0	1	1	1
GPRIN2	0	0	0	0	1	0	0	0	0	1	1	1
GPSM2	0	0	0	0	1	0	0	0	0	1	1	1
GPX6	1	0	0	0	0	0	0	0	0	1	1	1
GRAMD1C	1	0	0	0	0	0	0	0	0	1	1	1
GRAP2	0	0	0	0	1	0	0	0	0	1	1	1
GRB7	0	0	0	0	1	0	0	0	0	1	1	1
GREB1	0	0	0	0	1	0	0	0	0	1	1	1
GREM2	0	0	0	0	1	0	0	0	0	1	1	1
GRHL3	0	0	0	0	1	0	0	0	0	1	1	1
GRIA3	0	0	0	0	1	0	0	0	0	1	1	1
GRIA4	0	0	0	0	1	0	0	0	0	1	1	1
GRIN1	0	0	0	0	1	0	0	0	0	1	1	1
GRM2	0	0	0	0	1	0	0	0	0	1	1	1
GRM6	1	0	0	0	0	0	0	0	0	1	1	1
GRM8	0	0	0	0	1	0	0	0	0	1	1	1
GRN	0	0	0	0	1	0	0	0	0	1	1	1
GRXCR1	0	0	0	0	1	0	0	0	0	1	1	1
GSDMB	1	0	0	0	0	0	0	0	0	1	1	1
GSDME	1	0	0	0	0	0	0	0	0	1	1	1
GSN	0	0	0	0	1	0	0	0	0	1	1	1
GSPT1	0	0	0	0	1	0	0	0	0	1	1	1
GSR	0	0	0	0	1	0	0	0	0	1	1	1
GSS	0	0	0	0	1	0	0	0	0	1	1	1
GSTA3	0	0	0	0	1	0	0	0	0	1	1	1
GSTA4	0	0	1	0	0	0	0	0	0	1	1	1
GSTA5	0	0	0	0	1	0	0	0	0	1	1	1
GSTM2	0	0	0	0	0	0	1	0	0	1	1	1
GTDC1	1	0	0	0	0	0	0	0	0	1	1	1
GTF2A1	0	0	0	0	1	0	0	0	0	1	1	1
GTF2E2	0	0	0	0	1	0	0	0	0	1	1	1
GTF2F1	0	0	0	0	1	0	0	0	0	1	1	1
GTF2H1	0	0	0	0	1	0	0	0	0	1	1	1
GTF2I	0	0	0	0	1	0	0	0	0	1	1	1
GTF3C5	0	0	0	0	1	0	0	0	0	1	1	1
GTPBP10	0	0	1	0	0	0	0	0	0	1	1	1
GTPBP2	0	0	0	0	1	0	0	0	0	1	1	1
GTPBP6	0	0	0	0	1	0	0	0	0	1	1	1
GTSF1	0	0	1	0	0	0	0	0	0	1	1	1
GUCA1A	0	0	0	0	1	0	0	0	0	1	1	1
GUCA2A	0	0	0	0	1	0	0	0	0	1	1	1
GUCY1A2	0	0	0	0	1	0	0	0	0	1	1	1
GUCY1B1	0	0	0	0	1	0	0	0	0	1	1	1
GXYLT1	0	0	0	0	1	0	0	0	0	1	1	1
GXYLT2	1	0	0	0	0	0	0	0	0	1	1	1
GYPC	0	0	0	0	1	0	0	0	0	1	1	1
GYPE	0	0	0	0	1	0	0	0	0	1	1	1
GYS1	0	0	0	0	1	0	0	0	0	1	1	1
GZF1	0	0	0	0	1	0	0	0	0	1	1	1
GZMK	0	0	0	0	1	0	0	0	0	1	1	1
GZMM	0	0	0	0	1	0	0	0	0	1	1	1
H1-1	0	0	0	0	1	0	0	0	0	1	1	1
H1-10	0	0	0	0	1	0	0	0	0	1	1	1
H2AC12	0	0	0	0	1	0	0	0	0	1	1	1
H2AC6	0	0	0	0	1	0	0	0	0	1	1	1
H2BC11	0	0	0	0	1	0	0	0	0	1	1	1
H2BC14	1	0	0	0	0	0	0	0	0	1	1	1
H2BC17	0	0	0	0	1	0	0	0	0	1	1	1
H2BC9	0	0	1	0	0	0	0	0	0	1	1	1
H3C12	0	0	0	0	1	0	0	0	0	1	1	1
H3C13	0	0	0	0	1	0	0	0	0	1	1	1
H4C3	0	0	0	0	1	0	0	0	0	1	1	1
HADH	0	0	0	0	1	0	0	0	0	1	1	1
HADHB	0	0	0	0	1	0	0	0	0	1	1	1
HAGH	0	0	0	0	1	0	0	0	0	1	1	1
HAMP	0	0	0	0	1	0	0	0	0	1	1	1
HAS1	0	0	0	0	1	0	0	0	0	1	1	1
HASPIN	0	0	0	0	1	0	0	0	0	1	1	1
HAT1	0	0	0	0	1	0	0	0	0	1	1	1
HAUS1	0	0	0	0	0	0	0	1	0	1	1	1
HAUS6	0	0	0	0	1	0	0	0	0	1	1	1
HAUS8	0	0	0	0	1	0	0	0	0	1	1	1
HBB	0	0	0	0	1	0	0	0	0	1	1	1
HBE1	0	0	0	0	0	0	0	0	1	1	1	1
HCAR2	0	0	0	0	1	0	0	0	0	1	1	1
HCCS	0	0	0	0	1	0	0	0	0	1	1	1
HCN1	0	0	0	0	1	0	0	0	0	1	1	1
HCN3	0	0	0	0	1	0	0	0	0	1	1	1
HCRTR1	1	0	0	0	0	0	0	0	0	1	1	1
HDAC1	0	0	0	0	1	0	0	0	0	1	1	1
HDAC10	0	0	0	0	1	0	0	0	0	1	1	1
HDAC4	0	0	0	0	1	0	0	0	0	1	1	1
HDAC7	0	0	0	0	1	0	0	0	0	1	1	1
HDGFL1	0	0	0	0	1	0	0	0	0	1	1	1
HEATR1	0	0	0	0	1	0	0	0	0	1	1	1
HEATR4	0	0	0	0	1	0	0	0	0	1	1	1
HEATR5A	0	0	0	0	1	0	0	0	0	1	1	1
HEBP2	1	0	0	0	0	0	0	0	0	1	1	1
HECA	1	0	0	0	0	0	0	0	0	1	1	1
HECTD3	0	0	0	0	1	0	0	0	0	1	1	1
HECTD4	0	0	0	0	1	0	0	0	0	1	1	1
HELB	0	0	0	0	1	0	0	0	0	1	1	1
HEPACAM	0	0	0	0	1	0	0	0	0	1	1	1
HEPACAM2	0	0	0	0	1	0	0	0	0	1	1	1
HERC4	0	0	1	0	0	0	0	0	0	1	1	1
HERPUD1	0	0	0	0	1	0	0	0	0	1	1	1
HEXD	0	0	0	0	0	1	0	0	0	1	1	1
HEY1	0	0	0	0	1	0	0	0	0	1	1	1
HGD	0	0	0	0	1	0	0	0	0	1	1	1
HGF	0	0	0	0	1	0	0	0	0	1	1	1
HGSNAT	0	0	0	0	1	0	0	0	0	1	1	1
HHATL	0	0	0	0	1	0	0	0	0	1	1	1
HIBADH	0	0	0	0	1	0	0	0	0	1	1	1
HIC1	1	0	0	0	0	0	0	0	0	1	1	1
HIKESHI	0	0	0	0	1	0	0	0	0	1	1	1
HIP1	0	0	0	0	1	0	0	0	0	1	1	1
HIPK1	0	0	0	0	1	0	0	0	0	1	1	1
HIPK3	0	0	0	0	1	0	0	0	0	1	1	1
HK3	0	0	0	0	1	0	0	0	0	1	1	1
HLA-DPB1	0	0	0	0	1	0	0	0	0	1	1	1
HLA-DRA	1	0	0	0	0	0	0	0	0	1	1	1
HLCS	1	0	0	0	0	0	0	0	0	1	1	1
HMBOX1	0	0	0	0	1	0	0	0	0	1	1	1
HMCES	0	0	0	0	0	1	0	0	0	1	1	1
HMG20A	0	0	0	0	1	0	0	0	0	1	1	1
HMGCR	0	0	0	0	1	0	0	0	0	1	1	1
HMGXB4	1	0	0	0	0	0	0	0	0	1	1	1
HMOX2	0	0	0	0	1	0	0	0	0	1	1	1
HMX3	0	0	0	0	1	0	0	0	0	1	1	1
HNF1B	0	0	0	0	1	0	0	0	0	1	1	1
HNF4A	0	0	0	0	1	0	0	0	0	1	1	1
HNF4G	0	0	0	0	1	0	0	0	0	1	1	1
HNMT	0	0	0	0	1	0	0	0	0	1	1	1
HNRNPA1	0	0	1	0	0	0	0	0	0	1	1	1
HNRNPA2B1	0	0	0	0	1	0	0	0	0	1	1	1
HNRNPC	0	1	0	0	0	0	0	0	0	1	1	1
HNRNPCL1	0	0	0	0	1	0	0	0	0	1	1	1
HNRNPD	0	0	0	0	1	0	0	0	0	1	1	1
